id_sensors;Hora;Data;Temperatura;Humidade;Pressão;CO2;TVOC
0103;06:52:31;2023-11-16;22.510;36.403;1013.000;00000;00000
0103;07:02:35;2023-11-16;22.469;36.468;1013.000;00000;00000
0103;07:12:13;2023-11-16;22.469;36.445;1013.000;00000;00000
0103;07:21:58;2023-11-16;22.469;36.480;1014.000;00000;00000
0103;07:42:40;2023-11-16;22.590;36.176;1013.000;00000;00000
0103;07:52:54;2023-11-16;22.569;36.396;1014.000;00000;00000
0103;08:03:04;2023-11-16;22.590;36.514;1013.000;00000;00000
0103;08:12:55;2023-11-16;22.639;36.564;1013.000;00000;00000
0103;08:22:59;2023-11-16;22.629;36.679;1013.000;00000;00000
0103;08:32:50;2023-11-16;22.659;36.600;1013.000;00000;00000
0103;08:52:45;2023-11-16;22.729;36.328;1013.000;00000;00000
0103;09:02:35;2023-11-16;22.709;36.302;1013.000;00000;00000
0103;09:12:52;2023-11-16;22.649;36.320;1013.000;00000;00000
0103;09:22:47;2023-11-16;22.700;36.267;1013.000;00000;00000
0103;09:32:48;2023-11-16;22.709;36.140;1013.000;00000;00000
0103;09:42:40;2023-11-16;22.770;35.982;1013.000;00000;00000
0103;09:52:48;2023-11-16;22.690;36.150;1013.000;00000;00000
0103;10:03:06;2023-11-16;22.719;35.978;1013.000;00000;00000
0103;10:13:04;2023-11-16;22.670;36.540;1013.000;00000;00000
0103;10:23:23;2023-11-16;22.649;36.112;1013.000;00000;00000
0103;10:33:33;2023-11-16;22.709;35.977;1013.000;00000;00000
0103;10:43:38;2023-11-16;22.700;35.976;1013.000;00000;00000
0103;10:54:01;2023-11-16;22.709;35.943;1013.000;00000;00000
0103;11:04:09;2023-11-16;22.659;35.997;1012.000;00000;00000
0103;11:14:24;2023-11-16;22.680;36.330;1013.000;00000;00000
0103;11:24:29;2023-11-16;22.729;35.851;1013.000;00000;00000
0103;11:34:38;2023-11-16;22.719;35.884;1013.000;00000;00000
0103;11:44:54;2023-11-16;22.709;35.930;1013.000;00000;00000
0103;11:55:01;2023-11-16;22.739;35.933;1013.000;00000;00000
0103;12:05:13;2023-11-16;22.760;35.958;1013.000;00000;00000
0103;12:15:05;2023-11-16;22.739;36.260;1013.000;00000;00000
0103;12:25:00;2023-11-16;22.819;35.859;1013.000;00000;00000
0103;12:35:13;2023-11-16;22.799;36.200;1013.000;00000;00000
0103;12:45:33;2023-11-16;22.760;36.203;1013.000;00000;00000
0103;12:56:05;2023-11-16;22.819;36.184;1013.000;00000;00000
0103;13:06:33;2023-11-16;22.780;36.401;1013.000;00000;00000
0103;13:17:01;2023-11-16;22.799;36.437;1013.000;00000;00000
0103;13:27:17;2023-11-16;22.709;36.744;1012.000;00000;00000
0103;13:37:29;2023-11-16;22.760;36.713;1012.000;00000;00000
0103;13:47:33;2023-11-16;22.750;36.770;1012.000;00000;00000
0103;13:57:55;2023-11-16;22.739;36.863;1012.000;00000;00000
0103;14:08:19;2023-11-16;22.760;36.887;1012.000;00000;00000
0103;14:18:34;2023-11-16;22.709;37.450;1012.000;00000;00000
0103;14:28:34;2023-11-16;22.649;37.261;1012.000;00000;00000
0103;14:38:58;2023-11-16;22.670;37.309;1012.000;00000;00000
0103;14:49:24;2023-11-16;22.649;37.331;1012.000;00000;00000
0103;14:59:52;2023-11-16;22.690;37.404;1012.000;00000;00000
0103;15:10:07;2023-11-16;22.760;37.364;1012.000;00000;00000
0103;15:20:24;2023-11-16;22.729;37.477;1012.000;00000;00000
0103;15:30:41;2023-11-16;22.680;37.646;1012.000;00000;00000
0103;15:40:53;2023-11-16;22.680;37.694;1012.000;00000;00000
0103;15:51:07;2023-11-16;22.719;37.685;1012.000;00000;00000
0103;16:01:31;2023-11-16;22.709;37.719;1012.000;00000;00000
0103;16:11:51;2023-11-16;22.680;37.833;1012.000;00000;00000
0103;16:32:40;2023-11-16;22.700;37.916;1012.000;00000;00000
0103;16:42:56;2023-11-16;22.719;37.859;1012.000;00000;00000
0103;16:53:11;2023-11-16;22.709;37.974;1011.000;00000;00000
0103;17:03:33;2023-11-16;22.700;38.101;1012.000;00000;00000
0103;17:13:47;2023-11-16;22.750;38.000;1012.000;00000;00000
0103;17:24:06;2023-11-16;22.739;38.700;1011.000;00000;00000
0103;17:34:32;2023-11-16;22.770;38.600;1012.000;00000;00000
0103;17:44:56;2023-11-16;22.719;38.299;1012.000;00000;00000
0103;17:55:18;2023-11-16;22.659;38.539;1012.000;00000;00000
0103;18:05:19;2023-11-16;22.700;38.519;1012.000;00000;00000
0103;18:15:15;2023-11-16;22.709;38.601;1012.000;00000;00000
0103;18:25:16;2023-11-16;22.739;38.626;1012.000;00000;00000
0103;18:35:38;2023-11-16;22.729;38.753;1012.000;00000;00000
0103;18:46:01;2023-11-16;22.680;38.935;1012.000;00000;00000
0103;18:56:19;2023-11-16;22.790;38.864;1012.000;00000;00000
0103;19:06:38;2023-11-16;22.799;38.875;1012.000;00000;00000
0103;19:16:52;2023-11-16;22.770;39.120;1012.000;00000;00000
0103;19:27:02;2023-11-16;22.809;39.280;1012.000;00000;00000
0103;19:37:31;2023-11-16;22.690;39.213;1012.000;00000;00000
0103;19:47:50;2023-11-16;22.750;39.162;1012.000;00000;00000
0103;19:58:09;2023-11-16;22.780;39.188;1012.000;00000;00000
0103;20:08:32;2023-11-16;22.770;39.245;1012.000;00000;00000
0103;20:18:46;2023-11-16;22.799;39.247;1012.000;00000;00000
0103;20:28:59;2023-11-16;22.809;39.294;1012.000;00000;00000
0103;20:39:24;2023-11-16;22.840;39.215;1012.000;00000;00000
0103;20:49:42;2023-11-16;22.819;39.294;1012.000;00000;00000
0103;20:59:48;2023-11-16;22.850;39.205;1013.000;00000;00000
0103;21:10:12;2023-11-16;22.870;39.242;1013.000;00000;00000
0103;21:30:55;2023-11-16;22.930;39.235;1013.000;00000;00000
0103;21:41:16;2023-11-16;22.879;39.416;1013.000;00000;00000
0103;21:51:32;2023-11-16;22.930;39.362;1013.000;00000;00000
0103;22:01:43;2023-11-16;23.300;39.917;1013.000;00000;00000
0103;22:11:59;2023-11-16;22.909;40.777;1013.000;00000;00000
0103;22:22:19;2023-11-16;22.760;41.343;1014.000;00000;00000
0103;22:32:44;2023-11-16;22.770;41.796;1014.000;00000;00000
0103;22:42:59;2023-11-16;22.799;42.275;1014.000;00000;00000
0103;23:03:37;2023-11-16;23.590;42.218;1014.000;00000;00000
0103;23:24:11;2023-11-16;23.229;42.130;1014.000;00000;00000
0103;23:34:37;2023-11-16;23.389;42.689;1014.000;00000;00000
0103;23:44:47;2023-11-16;23.350;43.198;1014.000;00000;00000
0103;23:54:59;2023-11-16;23.399;43.143;1014.000;00000;00000
0103;00:05:15;2023-11-17;23.520;42.981;1014.000;00000;00000
0103;00:15:33;2023-11-17;23.510;43.260;1014.000;00000;00000
0103;00:25:21;2023-11-17;23.569;42.974;1014.000;00000;00000
0103;00:45:56;2023-11-17;23.680;43.705;1014.000;00000;00000
0103;00:56:07;2023-11-17;23.760;43.631;1014.000;00000;00000
0103;01:06:26;2023-11-17;23.809;43.671;1014.000;00000;00000
0103;01:16:31;2023-11-17;23.989;43.293;1014.000;00000;00000
0103;01:26:24;2023-11-17;23.979;42.420;1014.000;00000;00000
0103;01:36:37;2023-11-17;23.920;42.206;1015.000;00000;00000
0103;01:46:40;2023-11-17;24.690;41.847;1015.000;00000;00000
0103;01:55:48;2023-11-17;24.590;41.764;1015.000;00000;00000
0103;02:04:55;2023-11-17;24.790;41.732;1015.000;00000;00000
0103;02:14:31;2023-11-17;23.989;41.852;1015.000;00000;00000
0103;02:24:35;2023-11-17;24.300;42.146;1015.000;00000;00000
0103;02:34:37;2023-11-17;23.959;42.535;1015.000;00000;00000
0103;02:44:50;2023-11-17;24.139;42.366;1015.000;00000;00000
0103;02:54:40;2023-11-17;24.180;42.311;1015.000;00000;00000
0103;03:04:59;2023-11-17;24.280;42.216;1015.000;00000;00000
0103;03:25:18;2023-11-17;24.280;42.402;1015.000;00000;00000
0103;03:35:36;2023-11-17;24.329;42.489;1014.000;00000;00000
0103;03:45:54;2023-11-17;24.409;42.287;1015.000;00000;00000
0103;04:05:57;2023-11-17;24.379;41.841;1014.000;00000;00000
0103;04:16:02;2023-11-17;24.250;42.260;1015.000;00000;00000
0103;04:24:21;2023-11-17;24.379;41.784;1015.000;00000;00000
0103;04:34:39;2023-11-17;24.389;41.749;1014.000;00000;00000
0103;04:55:21;2023-11-17;24.299;41.230;1014.000;00000;00000
0103;05:05:30;2023-11-17;24.319;40.696;1014.000;00000;00000
0103;05:15:35;2023-11-17;24.190;40.357;1014.000;00000;00000
0103;05:25:26;2023-11-17;24.100;40.400;1014.000;00000;00000
0103;05:35:07;2023-11-17;23.969;39.523;1014.000;00000;00000
0103;05:44:34;2023-11-17;24.100;39.143;1014.000;00000;00000
0103;05:53:54;2023-11-17;23.889;39.191;1014.000;00000;00000
0103;06:12:54;2023-11-17;23.829;39.117;1014.000;00000;00000
0103;06:22:39;2023-11-17;23.879;39.109;1014.000;00000;00000
0103;06:31:52;2023-11-17;23.809;38.697;1014.000;00000;00000
0103;06:42:16;2023-11-17;23.860;38.398;1014.000;00000;00000
0103;06:52:29;2023-11-17;23.920;38.484;1014.000;00000;00000
0103;07:02:47;2023-11-17;23.729;39.140;1014.000;00000;00000
0103;07:13:00;2023-11-17;23.819;38.627;1014.000;00000;00000
0103;07:23:24;2023-11-17;23.809;38.789;1014.000;00000;00000
0103;07:33:08;2023-11-17;23.790;38.601;1014.000;00000;00000
0103;07:43:17;2023-11-17;23.930;38.950;1014.000;00000;00000
0103;07:53:11;2023-11-17;24.790;38.824;1014.000;00000;00000
0103;08:01:13;2023-11-17;24.219;38.848;1014.000;00000;00000
0103;08:08:46;2023-11-17;24.250;38.909;1014.000;00000;00000
0103;08:16:29;2023-11-17;24.120;38.547;1014.000;00000;00000
0103;08:22:41;2023-11-17;24.200;37.643;1014.000;00000;00000
0103;08:30:44;2023-11-17;24.110;37.372;1014.000;00000;00000
0103;08:38:54;2023-11-17;24.250;37.325;1014.000;00000;00000
0103;08:47:18;2023-11-17;24.379;37.697;1014.000;00000;00000
0103;08:57:17;2023-11-17;24.270;38.720;1014.000;00000;00000
0103;09:07:24;2023-11-17;24.149;38.621;1014.000;00000;00000
0103;09:17:38;2023-11-17;24.120;38.978;1014.000;00000;00000
0103;09:27:13;2023-11-17;24.129;39.166;1014.000;00000;00000
0103;09:37:25;2023-11-17;24.900;39.708;1014.000;00000;00000
0103;09:46:57;2023-11-17;24.129;39.770;1014.000;00000;00000
0103;09:56:33;2023-11-17;23.920;39.100;1014.000;00000;00000
0103;10:05:53;2023-11-17;23.920;39.403;1014.000;00000;00000
0103;10:15:29;2023-11-17;23.920;39.391;1014.000;00000;00000
0103;10:25:23;2023-11-17;23.739;39.806;1014.000;00000;00000
0103;10:44:00;2023-11-17;23.600;39.689;1015.000;00000;00000
0103;10:53:51;2023-11-17;23.649;39.833;1014.000;00000;00000
0103;11:02:42;2023-11-17;23.549;39.673;1015.000;00000;00000
